Id,roberta_neg,roberta_neu,roberta_pos,translated_comments
149,0.1650824,0.677233,0.15768465,Research had value before the internet appeared as a whole and not artificial intelligence. We were sitting in the college library.
150,0.7575647,0.22731584,0.0151195275,Why universities in underdeveloped countries do not produce or create anything to help an economy
151,0.4783779,0.47855097,0.04307119,Mohamed Baba Academy who specializes in communication and technologies said that checking the student's use of artificial intelligence programs in almost impossible research.
152,0.4382213,0.53618664,0.025592135,The end of training research has been deleted within the framework of the last update of university teaching curricula
153,0.4983561,0.47533634,0.026307562,"The disposer reaches a dirham and other privileges, Raisis, an interest, head of department and compensation, the largest victims are the owners of peace are very meager wages."
154,0.012216437,0.28427154,0.7035121,"We are the behaviors, we can only say God, and we are blessed, and our established faith is the right of the right to be a student, and the right is extracted and not given"
155,0.24416426,0.60692674,0.14890906,"Education was a thousand good for decades of time until the human hand interfered under the pretext of reform, which in fact was not a reform, but the destruction of education was completely clear, the teacher of the first corps, professor of the second corps, and the administrative theater.Education was crowned with the contracting system that caused the closure of public educational institutions for a period that exceeded the full course and to the cheek now did not end in any case. There are no longer any barriers.From the arrival of the goals, I am a citizen, who is a citizen who is taking on everyone who demands his right, provided that he is a legitimate and entitled."
156,0.045683924,0.8059041,0.148412,Upgrading the legal and functional situation for the disposers an entrance to reforms away from political accounts. It must be heard this group as it downloads most of the public policies
157,0.9557699,0.04143834,0.002791797,"Unfortunately, what the disposers are exposed to, and we are more unfortunate."
158,0.007438528,0.15982056,0.8327409,The actions are high frameworks and deserve the best with more struggle and commitment to the principles of the union
159,0.008385539,0.12962092,0.8619935,"We want a rewarding justice and a just and fair system for the administrators, and it is sufficient to be proud of this group, so we are all the sons of this country"
160,0.6590397,0.31379429,0.027166054,"It is unreasonable for a body to be marginalized, which is the pillar of the administration and its spine two decades ago.Darkness, while the category of disposers remains on the sidelines of improving the human resources of the public job and depriving them despite years of protest from hunger strikes, marches and stances in front of the ministries concerned with the file of the disposals, and the injustice and exclusion reached the extent that the groups that have previously benefited again with every occasion to raise the wages are a policyYou will not be in the interest of the public administration as long as it has spoiled and humiliating categories"
161,0.6911636,0.28783837,0.02099797,"We were waiting for a convincing answer and in response to our demands, but we did not find an ears and it is noticed that politicians do not know a language and this assures us that the truth is taken and not given"
162,0.44562796,0.5171411,0.037230965,Reforming the Moroccan administration cannot be achieved without the fair justice of the disposers.
163,0.25691518,0.71134365,0.031741202,This category is the one that carries the administration on its shoulders and is framing the rest.
164,0.886387,0.10850114,0.0051119053,The disposers must raise the pattern of protests because they have suffered from a great injustice since the government is unjust and there will be no social scale without fairness of this category.
165,0.41696182,0.48641777,0.09662048,"God suffices us, and yes, the agent in those who follow the humiliation of the disposers and insist on insulting them"
166,0.77505165,0.21032442,0.014623935,An agreement that does not rise to the aspirations of the worker and does not answer the demands of the disposers in light of the policy of ignoring the government under the so -called social dialogue with the aim of passing the desired reforms.The frameworks of the state and we deserve the best of the National Union of Moroccan disputables
